content,score
O app pede email e código de segurança toda vez que entro nele. Uma demora éterna pra conseguir comprar um hamburguer. Em uma única tentativa recebi 4 email com código de segurança,1
"App tá podre! Não dá pra carregar nada, nem um gif do banner do app carrega, que dirá as ofertas. Estão de parabéns pela incompetência",1
"fiz a compra de um combo,paguei pelo pix e o meu pedido nunca chegou,não tem como falar com o restaurante,nao mostra o prazo de entrega... O aplicativo e muito confuso",1
"Depois da atualização o app ficou bem ruim, não deixa concluir o pedido, fica dando erros, tem que corrigir isso",1
"Respondi as perguntas para ""ganhar de graça um sanduíche"" e não ganhei, ""é apenas um cupom, você ganha um desconto em um combo"" foi oque me disseram, perdi outro combo então.... Não ganhei o ""cupom"" ou o descontokkkkk",1
Hoje fui no Itau Power Contagem e só tinha uma funcionária atendedo a todos os pedidos. Tinha vários pedidos de hamburgueres porém ela tinha que se revezar com os Sundaes e os hamburgueres ficaram se acumulando e esfriando. E é por isso que na próxima vez vou no concorrente.,1
"Não está funcionando o pagamento, nem com cartão de crédito e nem pagando com PIX e Mercado Pago. Impossível comprar pelo app",1
"Faz meses que não consigo acessar, o app pede um número de celular para enviar um código de verificação e nunca chega.",1
Olá l na primeira comprar e pagamento aprovado o aplicativo cancela o meu pedido. Só vou melhorar a avaliação quando eu tiver a devolução do dinheiro devolvido para o meu cartão apelo.,1
"Se desse para dar zero eu colocova, que app ruim mds. Toda hora desloga e nao loga mais fica dando erro toda hora. Péssimos",1
"Péssimo, você chega em uma loja, abre o App coloca seu telefone, confirma o sms, e não faz o login de forma alguma. Não funciona com o telefone, não funciona com o Facebook, não funciona com o Google. Sabe como resolvi? Abri o App do Mequi fiz o pedido e comprei do concorrente que funciona perfeitamente!",1
"Péssimo, comprei um sorvete na loja falaram que era em outro local estava no local certo. Perdi o dinheiro, abri reclamação e faz meses sem nenhum retorno.",1
"O app já foi muito bom, sou cliente há anos, mas ultimamente tem travado direto. Tem que fazer vários pedidos, porque ele trava e não aceita adicionar mais itens. Os cupons também dão muito erro. Hoje até os pontos e as recompensas estavam bugadas. Está bem difícil do jeito que está.",1
"Horrível, trava ao olhar os cupons! Atualização (9/8/2023): Continua horrível, troquei de celular, só aí consegui instalar e atualizar o app, mas parece que só se importam com o visual, esquecem que é um app de compras e não um ""joguinho"" de celular, não preciso de bobagens visuais, só que funcione e seja prático. Ter me identificar toda vez que entro num app de celular, tendo que informar número do celular, cpf, código de confirmação (por sms) é piada.",1
"APP muito ruim, trava demais e nunca está disponivel os lanches nas unidades por perto. péssimo.",1
"Aplicativo horroroso, a página do clube bk e cupons dá problema e fica fora do ar frequentemente. Sempre te deixa na mão quando vc realmente precisa. Extremamente mal otimizado até para celulares de alto desempenho.",1
"Atualizam o app várias vezes todo mês e continua um lixo! Interrogatório dos infernos pra logar novamente, pior que banco, pede pra por o n⁰ do celular toda vez, tem que colocar cpf... daqui a pouco vai ter até reconhecimento por íris. Aí, depois de toda essa palhaçada, não dá pra fazer o pagamento pelo app. Eu tento continuar sendo consumidor, mas como quase nunca funciona, dou a volta e paro no Mc do outro lado da rua. E o melhor, nunca a resposta por parte dos desenvolvedores. Total descaso!",1
Aplicativo horrível!!! Simplesmente parou de funcionar na hora em que fui fazer meu pedido. Péssimo!!!,1
"Eu sou desenvolvedor, fracamente quem fez esse aplicativo não tem noção nenhuma de desenvolvimento, aplicativo ruim, a pesquisa de listagem de restaurante não funciona corretamente, não detecta a localização, sem opções de pagamento, desempenho sofrível, interface ruim, fora inúmeros erros.",1
"Estava no caixa fazendo o meu pedido e ao resgatar o cupom, o app apresentava uma mensagem de erro e voltava a tela inicial. A funcionária e a gerente disseram que nao tinham o que fazer e que nao aplicaram o desconto do cupom. (O valor do cupom aparece no app, mas nao liberam o código para aplicar o desconto). Acho que se o erro é do app, do programa da loja, o cliente nao pode ser prejudicado. Se o app nao está funcionando, a empresa deve tirar ele do ar e nao deixar funcionando normalmente.",1
"Aplicativo tá horroroso, travando muito, vc seleciona o metodo de pagamento e ele some.",1
"Péssimo aplicativo. Impossível logar na conta, logo, impossível realizar pedido.",1
"Aplicativo seriamente de péssima qualidade, em nenhum momento eu consigo logar minhas conta nesse app , eu não tive transtorno porque não fiz pedido nenhum pelo BK. Mas até que resolvam isso não recomendo o download desse aplicativo.",1
"sempre que tento entrar no app, aparece a mensagem ""erro inesperado"", e desde então não consegui mais acessar.",1
"Eu sempre usei o App e sempre fui fã dos lanches do BK, porém de um tempo pra cá, o aplicativo não está funcionando, eu não consigo pegar cupons pois aparece uma mensagem de erro, e das últimas 6 vezes que eu consegui, eu não recebi os pontos do clube BK (seria mais ou menos uns 120 pontos). Espero que resolvam logo esse problema para que eu possa voltar a comer seus lanches!",1
"Tem que melhorar muito pra ficar ruim ... O app do Mac é simples mas funciona, de que adianta Bk ter um app com layout top e o cliente não conseguir comprar???",1
"Fiz uma compra pelo app por pix,mas o restaurante não recebeu o pedido,daí o gerente da loja pediu para eu fazer o cancelamento que o app ia me reembolsar e pedir direto pelos canais de atendimento do restaurante, mas até hoje não fizeram o estorno do meu pagamento e já fiz várias reclamações no app porém não adianta nada!! Hoje dia 05/set/2023 ainda nada. Só pediram os dados mas até hoje nada de reembolso. Lixo de app",1
"O aplicativo é ruim, a pior parte é que quando você realiza a compra pelo app e faz o pagamento, se por ventura cancelar a compra não tem reembolso, fiz uma compra pelo app tamanho família e fui retirar no estabelecimento, demorou muito fiz o cancelamento pelo app e nunca recebi o dinheiro de estorno.",1
"Aplicativo terrível, não faz login na conta por nada no mundo. Deveriam desenvolver algo útil.",1
"pra que tanta frescura em se logar? quem vai roubar meu acesso no BK? muito complicado o login, ainda mais pra celulares com biometria digital.",1
"Ultimamente e nessas últimas versões está havendo bastante erros de login, está regredindo",1
"Difícil até de fazer cadastro nesse aplicativo ruim, quando vou pegar o código no email o aplicativo fecha.",1
"Toda vida que entra tem que botar telefone e cpf, não salva deus dados e é muito lento.",1
"Propaganda enganosa gerei um cupom fui ate o shopping somente com o proposito de buscar o lanche chegando no totem o mesmo acusou que estava em falta , entao porque gerar um codigo aplicativo chulo, ainda bem que ao lado consegui pegar um lanche do concorrente m",1
"Péssimo, cupons não carregam na hora que você está comprando o lanche, estraga toda experiência. Na última compra que fiz, o sistema todo lento, a compra saiu duplicada, e tive que pagar por 2 combos sendo que queria só um. Toda vez que entro no Burger King, saio com raiva. Nunca mais.",1
"Ultimamente dando erro de pagamento, porém descontando o valor, dificuldade de resolver",1
"Já foi bom o app, paguei um pedido, e quando clico pra abrir o pedido e app fecha sozinho",1
"Que aplicativo RUIM, essa maldição é lenta, da pau quando a gente mais precisa, não adianta atualizar... Você loga e deixa logado pra facilitar sua vida e esse inferno desloga te obrigando a ter que relogar... Imagine um cidadão com fome tendo que refazer tudo que já estava feito, imaginou, pois bem nem espere que eu consiga dar testemunho de uma boa experiência!!! Uma vergonha esse app. Aff",1
"Recentemente comprei 2 novos lançamentos Jurassic park. Foi o pior pedido que comprei até Hoje. A Loja foi a de Santo André SP, Avenida dos Estados. Os lanches vieram frios. Muito mal montados e apresentados. Os hambúrgueres vieram cru, muito mal passados e ainda sem tempero, sem sal nenhum.",1
"Infelizmente não atendeu minhas expectativas..... Após fazer um pedido por delivery onde o app (ja instalado e cadastrado no ""Club King"" redireciona para o site e escolhendo uma opção de lanche, diz ser promoção 2 em 1... onde precisa ter app instalado , cadastrado no clube etc... Após a compra, pagamento, entrega, e esperar 1440 minutos não atualizou os pontos do ""Club King""..... Então galera não caia nessa (como eu cai 😡)",1
"Lento, trava, continuamente dando erro, era mais ou menos, ficou ruim. Parabéns",1
Lixo de aplicativo não funciona direito o do McDonald's e melhor o meu celular é o moto Edge 30 ultra,1
"App péssimo, ele descontar a conta e todo vez que vou usar ele não funciona! Sendo assim não serve pra nada.",1
Péssimo sanduíche. Anunciam 2 sanduíches por R$ 25 pra oferecer um pão com carne que de custo não deve ser nem R 5. Me entregaram 2 mini-sanduiches. Nunca mais como nessa loja nem indico para ninguém que eu conheça! E o app é ruim de usar. Vergonha de ter comido esse sandubiche!,1
lixo. você resgata pontos e na hora de pegar a loja diz que tá em falta. desinstalando,1
Horrível. Eles falam que mandaram um código pro nosso emial e não mandam nunca. Há 2 dias que não consigo entrar no app,1
O app simplesmente não aceita cartão de crédito como forma de pagamento,1
"Simplesmente horrível, não salva o CPF tem que ficar logando toda a hora e é muito enrolado.",1
"A experiência mais horrível, sempre. Seja em restaurantes físicos ou via Ifood. Tudo errado sempre, lanche frio, demora uma década pra chegar. Não recomendo a ninguém.",1
Uma luta para recuperar o acesso. O APP da erro constantemente. Já tive em vários celulares sempre uma luta quando quer utilizar.,1
De que adianta colocar cupom no APP e quando o cliente chega na loja diz que não tá saindo a promoção escolhida!? Loja do shopping Piedade em Salvador na Bahia. Decepção! Desinstalei o aplicativo.,1
"péssimo aplicativo, depois que atualizou, fiu na burger king , pedi um kombo pelo aplicativo só dava erro, tive que ir em outra praça de alimentação, burger king nunca mais",1
"horrível, nao aceita pagamento, dá erro direto.",1
"Constantemente, apresenta bugs e falhas no sistema, deveriam demitir a incompetente equipe de T.I atual.",1
Ele não está enviando o código de verificação por e-mail para conseguir realizar o cadastro e entrar.,1
"Compre pelo app e tenha seu dinheiro confiscado pelo bk, comprei dia 03/11 pelo app, cobrou, cancelou o pedido e até hoje nada de eu receber meu dinheiro de volta, mesmo com dois chamados abertos pelo app, q aliás nem id de protocolo dão ou status dentro do app!",1
"Horrível!! Não consigo fazer meu cadastro pois o código de confirmação nunca chega, por email ou telefone. E se sair do app ele não fica na tela e pede pra fazer tudo de novo.",1
"Terrivelmente lento, mesmo em redes rápidas. Ainda por cima, o app não abre em aparelhos ""rooteados"", o que é um absurdo... Não SALVA NADA DO LOGIN! E perdi 300 pontos por causa de um dos 1000 bugs desse app",1
Aplicativo horrível,1
"Aplicativo péssimo, sempre tem algo que não funciona é inacreditável, de que adianta dar promoções e benefícios se o cliente não consegue usar. Pra promoção de aniversário aplicativo bugou não funcionou horrível. Agora a gente vai tentar pegar cupom com desconto e ele n gera código. Bora melhorar em. Induz o cliente a n conseguir os benefícios é complicado viu",1
"Mentirosos, propaganda enganosa Picaretas",1
"Já fiz pedido várias vezes e por incrível que pareça todas vem alguma coisa errada ou faltando algum , ainda insisto na próxima da certo. não recomendo",1
"Péssimo, comprei um sorvete na loja falaram que era em outro local estava no local certo. Perdi o dinheiro, abri reclamação e faz meses sem nenhum retorno.",1
"Aplicativo tá horroroso, travando muito, vc seleciona o metodo de pagamento e ele some.",1
Muito bug,1
"Horrível, não manda nem o e-mail de login, não sei nem como esse lixo é considerado um app",1
"LIXO VERDADEIRO LIXO , TODA VEZ QUE VC SAI DO APP E VOLTA ELE REINICIA TUDO E APAGA TUDO DO CARRINHO",1
"Aplicativo seriamente de péssima qualidade, em nenhum momento eu consigo logar minhas conta nesse app , eu não tive transtorno porque não fiz pedido nenhum pelo BK. Mas até que resolvam isso não recomendo o download desse aplicativo.",1
"Aplicativo péssimo! Não carrega as imagens isso quando o app abre, porque quando não é melhor desistir e comer em outra lugar. Alem disso está com o ícone duplicado.",1
"Péssimo aplicativo. Impossível logar na conta, logo, impossível realizar pedido.",1
"Horrível, sair da conta e depois e uma batalha para voltar a logar atualmente não recomendo ele para ninguém, ao invés de melhorar a experiência de uso, estão deixando ele cada vez pior",1
lixo. você resgata pontos e na hora de pegar a loja diz que tá em falta. desinstalando,1
"o código de número de celular não chega, e não existe a opção de substituir por WhatsApp ou ligação",1
Black FRAUDE,1
Péssimo... não funciona... sempre pede atualização de login...,1
"Péssimo. O app toda hora pede para logar... envia código, pede cpf.. logo vai pedir tipo sanguíneo......ora sa empresa não que dar benefício aos clientes melhor nem fazer o app",1
Segunda vez que perco dinheiro pq o app N conecta com o restaurante e,1
"Logar nesse app é muito ruim que fluxo mal feito, que agonia, vontade de desinstalar e ir comer no McDonald's ódio!",1
"Depois da atualização o app ficou bem ruim, não deixa concluir o pedido, fica dando erros, tem que corrigir isso",1
"Não consigo usar os cupons de ""Pague e Retire"" então para que serve esse app e as propagandas que pagam por ai. Gastam mais com marketing do que em programadores. 10/10",1
App feito por amadores. Essa desgraça é cheia de erros.,1
"Péssimo app, fecha sempre na compra. Além disso aiinda dá desvantagen pra quem vai comprar sem ser por ele, comprei no restaurante Burguer Físico e esperei mas de 50min, minha comida pronta, não avisaram e nem tinha na TV que anuncia os pedidos prontos, só conseguir comer pq eu fui lá no caixa saber a demora. HORRÍVEL Pesoas que não pegavam fila, pediam pelo app, em menos de 10min. Muita desvantagem, pra quem vai comer e pede só lá no restaurante físico.",1
Que app horrível poderia ser mais simplificado,1
Está com bug quando vai abrir ele some da tela isso com a última atualização 21/11/23,1
"Passei a maior vergonha de minha vida no Burger king de Resende, Shopping Pátio Mix, fiz o pedido paguei e não pude consumir o produto, pois fui pedir um copo para beber o refrigerante os atendimentos me cobrou $14,90 pelo mesmo. Fiquei muito indignado pois não tinha mais dinheiro e fiquei com m A maior vergonha deinha vida. Péssima experiência",1
"Péssimo, resgatei o lanche com pontos e o lanche veio frio!!!! Só pego sorvetes agora!!!",1
"Não realiza login, dá erro inesperado.",1
Não abre o app e dá inconsistência direto,1
Lixo não aplica meus cupons,1
"Se desse para dar zero eu colocova, que app ruim mds. Toda hora desloga e nao loga mais fica dando erro toda hora. Péssimos",1
Abaixei e apareceu 2 app,1
"Respondi as perguntas para ""ganhar de graça um sanduíche"" e não ganhei, ""é apenas um cupom, você ganha um desconto em um combo"" foi oque me disseram, perdi outro combo então.... Não ganhei o ""cupom"" ou o descontokkkkk",1
"App é uma fraude. Quando tentei usar o cupom informou que o produto estava em falta, mas se eu comprasse no preço cheio o produto estava disponível",1
Aplicativo horrível.... Instalou no celular e desapareceu... Só pela Playstore conseguia acessar... Ele bug qdo vai logar e não loga... App é mais desserviço q ajuda...,1
"Pura enganação esse app, os lanches estão com um valor, quando vai fazer pedido ainda paga taxa pra escolher o lanche, taxa pra refrigerante, quando finaliza o pedido o valor tá com 30% maior do que o informado",1
Pensa em um app lixo 2 coisas me fizeram nao comer mais no bk os lanches caros o refri quente o aplicativo lixo o atendimento,1
"Sistema do Clube BK não funciona maioria das compras, você não recebe pontuação alguma.",1
"""erro inesperado""",1
"Combo 2 rodeio por 16,90 22% off aonde? Se já era esse valor 'face palm' mente que nem sente... BLACK FRAUDE!",1
"Eu moro a 400 mts de vcs e vcs cobram um absurdo de frete, só não posso ir buscar , pq tenho uma pessoa acamada na cama, que depende de mim pra tudo, até ir ao banheiro, banho, etc. Não compro mais de vcs.",1
MC Donald's é melhor,1
"Já foi bom o app, paguei um pedido, e quando clico pra abrir o pedido e app fecha sozinho",1
"horrível, nao aceita pagamento, dá erro direto.",1
"Bk Macaé, na Glória é uma negação. Você faltando um monte de coisas!",1
"Não encontro o restaurante da minha cidade, portanto não consigo ter acesso a nada. Além da lentidão no app. Péssimo!",1
"Muito ruim os valores que têm no app não valem na loja do Burger King, na hora de pagar você tem que sempre pagar a mais nós produtos só enganação com seus clientes e não recomendo nem o App e nem a Loja física.",1
"Muito ruim, nunka consegue resgatar o pontos pois o app e muito ruim ! Dis que tem que resgatar na loja, aí vc vai até o local chega lá não funciona ! Os pontos expiram e não consegue resgatar !",1
Fica toda hora atualizando só gasta memória do celular,1
Várias compras e nada dos meus pontos Não cumpre oq promete Principalmente pelo Ifood 😡,1
"sempre que tento entrar no app, aparece a mensagem ""erro inesperado"", e desde então não consegui mais acessar.",1
De que adianta colocar cupom no APP e quando o cliente chega na loja diz que não tá saindo a promoção escolhida!? Loja do shopping Piedade em Salvador na Bahia. Decepção! Desinstalei o aplicativo.,1
"Difícil até de fazer cadastro nesse aplicativo ruim, quando vou pegar o código no email o aplicativo fecha.",1
"Além de muitos erros, o aplicativo cobra a mais, soma errado, só fui ver depois que paguei mas fiz print, fui ver as outras compras que já tinha percebido que parecia errado mas apagam o histórico de compra",1
Estou acumulados os pontos e o aplicativo não funciona,1
"Faz meses que não consigo acessar, o app pede um número de celular para enviar um código de verificação e nunca chega.",1
"O app está péssimo, não funciona mais, sempre aparece a mensagem ocorreu um erro inesperado e não entra mais",1
"Aplicativo terrível, não faz login na conta por nada no mundo. Deveriam desenvolver algo útil.",1
"Aplicativo está péssimo, cheio de bugs e travamentos!",1
"TOTALMENTE INÚTIL!!!! Na.parte de cupons não finaliza para pagamento(fica dando erro) e, como antigamente, não libera os cupons para digitar no auto atendimento do restaurante,e na parte de cardápio não tem os combos... Resumindo... Não serve pra nada",1
Não gostei,1
Simplesmente o aplicativo só vive bugado. E o BK delivery então vai de mal a pior nem cartão de crédito consegue cadastrar nele hambúrgueria regional consegue ter apps e sites mais eficientes acabo comprando pelos apps da concorrência pela dificuldade.,1
"modo de login ruim. toda hora tem que atualizar. trava a fila, pq nao deixa usar sem atualizar antes. horrível. avise antes de travar o uso por atualização",1
"Péssimo. O aplicativo toda vez que fecha pede para logar novamente e após inserir a forma de login, ""ocorreu um erro inesperado"", TODA VEZ, aplicativo mal otimizado, mal configurado, pra esse aplicativo ser considerado RUIM, os desenvolvedores primeiro precisam MELHORAR MUITO ele, pq ele consegue ser pior que ruim. Do que me adianta ter muitos pontos mas o aplicativo não funciona? Assim não consigo resgatar nenhum, pior, acabo perdendo meus pontos pois os mesmos expiram.",1
"Toda vida que entra tem que botar telefone e cpf, não salva deus dados e é muito lento.",1
"Ainda não sei, estou baixando o aplicativo agora, mas só de ler os comentários me desanimou, vamos ver se minha experiência será boa, mas pelo visto talvez me arrependa, espero não! De qualquer forma estou aqui!😊",1
"pra que tanta frescura em se logar? quem vai roubar meu acesso no BK? muito complicado o login, ainda mais pra celulares com biometria digital.",1
O app pede email e código de segurança toda vez que entro nele. Uma demora éterna pra conseguir comprar um hamburguer. Em uma única tentativa recebi 4 email com código de segurança,1
"Ultimamente e nessas últimas versões está havendo bastante erros de login, está regredindo",1
Lixo de aplicativo não funciona direito o do McDonald's e melhor o meu celular é o moto Edge 30 ultra,1
"Horrível. Vou comprar pelo app e não consigo, fica travando",1
Desinstalando o aplicativo agora. Ele não dá a opção de gerar o qr code para fazer o pagamento no local. Só aceitam pedidos fazendo o pagamento no aplicativo e ainda por cima não tem opção de pagamento por vale refeição sodexo. Já foi tempo que o aplicativo era bom,1
Não consigo gerar os cupons da erro inesperado sempre,1
"Ultimamente dando erro de pagamento, porém descontando o valor, dificuldade de resolver",1
"A experiência mais horrível, sempre. Seja em restaurantes físicos ou via Ifood. Tudo errado sempre, lanche frio, demora uma década pra chegar. Não recomendo a ninguém.",1
13/11/2023 não tinha sorvete kkkkkkk calor e nada de sorvete ou outra sobremesa gelada kkkkk cada dia pior ... a concorrência agradeceu. Hoje 02/10/2023 na unidade Prestes Maia de São Bernardo do Campo-SP não pude escolher os lanches no cardápio pois os mesmos estavam desatualizada e a surpresa com valores que eram superiores só viriam após fechar o pedido.... a concorrência agradeceu.,1
muito lento,1
"Péssimo não encontra minha cidade, mesmo estando dentro da loja.",1
Ta uma besta já foi bem mais melhor,1
Muito instável! Triste por ser uma empresa grande oferecer um aplicativo com essa instabilidade.,1
"péssimo, horrível, um dos piores apps, nem do Mc é tão ruim em termos de lentidão e otimizado, PROBLEMA ATUAL, QUANDO BAIXADO ELE APARECE DUPLICADO EM SUA TELA, OQ ACHO POR SINAL BEM SUSPEITO, JA DESINSTALEI.",1
Aplicativo de vocês não presta!,1
"Pessimo! Nunca consegue finalizar uma compra, dá erro! E olha que ja tentei rm varioa dias diferentes. Irritante",1
horrível,1
"uma Bagunça no atendimento, estivemos aqui para comprar o Milk Shake a atendente pediu para esperarmos 5 minutos que estava esperando algo na máquina, voltamos após 17 minutos e a mesma solicitou mais 6 minutos para estar pois não tinha canudo, e alguém estava trazendo, inclusive um casal de idosos ficou mais de 10 minutos em pé esperando alguém trazer o canudo. atendimento horrível.",1
não consigo comprar,1
"Compra pelo App é enganosa. Diz que vc fura a fila, mas a verdade, vc só espera em uma outra fila de retirada. Seu pedido não é passado na frente, como é dito na propaganda. Em outras empresas, isso funciona muito bem",1
lentidão e falhas na conexão constantes,1
Não aceita pagamento com vr refeição,1
ruim demais o app,1
"De mal a pior, agora nem acessar consegue",1
"Pior atendimento do mundo, não comprem, o entregador rouba o pedido e você ainda tem que esperar 2 faturas pra receber o dinheiro de volta, sem contar que se eu não tivesse gravado e printado o app eu teria pago pelo pedido pq ele disse que estava na minha porta de casa e eu tive que provar que não, cuidado! Uma baita cilada.",1
Péssimo. Fiz o pagamento e nada de pedido...,1
O app simplesmente não aceita cartão de crédito como forma de pagamento,1
Aplicativo nunca funciona! Toda vez que vou comprar ou está fora do ar ou o pagamento não é realizado. Horrível! Não indico.,1
"[1º] O APP não salva lojas favoritas ou perto da sua localidade, mesmo com o GPS ativo. [2º] pra quê serve o cadastro do cartão de crédito se só funciona via PIX? [3º] Tu faz o pedido de um item, mas ñ consegue adicionar 2 ou mais itens numa mesma clicada, tende adicionar na sacola várias vezes, um a um, pra comprar mais itens (ao menos foi assim, na área de Cupons). [4º] APP cheio de ERROS, em várias áreas dele, só me dá erros, q é para ""aguardar"" ou tentar de novo. [5º] fica deslogando sempre",2
"Por 3 vezes tive problemas na compra pelo app, uma tentei realizar o pedido pelo aplicativo e só dava erro. Aparecia que ia descontar o valor da conta no dia seguinte e ninguém da loja me ajudava. Resultado: comprei no concorrente e tive que resolver com o banco. Outra vez escolhi o produto, cheguei para retirar na loja e não tinha e, por fim, comprei um milk shake agora, paguei pelo app e, de novo não tem o produto! Absurdo e falta de respeito ao CDC e clientes! Precisam rever o que tem no app",2
"Sempre usei ele normalmente, porém de umas semanas para cá entre simplesmente não está funcionando mais, ao tentar acessar qualquer página diz que aconteceu um erro inesperado. Vou perder meus pontos e não consigo mais usar cupom nenhum e isso está me fazendo parar de comprar no bk infelizmente pois gosto muito de lá.",2
"Os cupons que o app oferece são muito bons porém a forma de pagamento online parou de funcionar faz bastante tempo, e aparece escrito erro inesperado me fazendo esperar obrigatoriamente numa fila grande",2
"o aplicativo é trabalhoso ao entrar. As informações se apagam todos os dias,as vezes quero entrar só pra ver algum cupom,oferta ou algo do tipo e preciso logar o celular,ou e-mail, adicionar a senha que chega informar o CPF pra conseguir acessar o aplicativo e suas informações. Acho trabalhoso, porque vivo na correria,em trânsito e se salvasse as informações seria bemmm melhor.",2
"Aplicativo com lentidão, não se consegue carregar clube bk, nem ver os cupons, depois dessa última atualização ficou péssimo navegar no app, ficou mais pesado, e com falhas de carregamento.",2
"Aplicativo é ótimo, mas na hora de pagar sempre dá erro, tem q tentar várias vezes, e tem vez que não funciona",2
"Instalei essa última atualização e aparece dois aplicativos agora, desinstalando um, desinstala o outro...",2
"o app trava muito e demora para aparecer as promoções, entretanto tem algumas promoções boas.",2
"App constantemente desloga sozinho, sistema de pagamentos pelo app extremamente ruim, pelo cartão diversas vezes da problema, por pix as vezes demora 1 hora para o app reconhecer e confirmar pagamento, até mesmo os funcionários já estão acostumados a receber muito dessas reclamações relacionado a pagamento. Deixando assim o App servindo apenas para pegar o cupom, pagamento só presencial pois pagamento via app é estressante e trabalhoso sempre",2
"Super instável, para ativar envia um código para o e-mail que leva mais de 2 min para chegar, então o app não aceita. Não deixa inserir o nro da casa. Não aparece os cupons para uso no clube BK. Não permite revisar o pedido. E o pedido feito desapareceu, nem no histórico aparece. Tive que usar o app do ifood.",2
Ocorreu um erro inesperado... É tudo que o app avisa quando tento fazer login.,2
"Sempre que tento usar cupons exteriores ao BK o cupom mesmo aplicado e aparecendo o desconto, na hora de cobrar, seja no cartão ou pix, aparece o valor sem o desconto. Aconteceu com o cupom do Vale Bônus (antigo CRM Bonus) e com o cupom do Samsung Members. Enfim. Não sei pra quê inventaram pagar pelo app se nunca dá certo.",2
gerou uma chave pix de valor superior aos ítens pedidos. Na segunda vez gerou corretamente. Se não tivesse ficado atento teria sido enganado.,2
"Aplicativo não me deixa logar, está dando erro inesperado continuamente.",2
Depois da última atualização demora pra carregar as opções dentro do app.,2
"Estava gostando do app, mas a saga começou, um parto pra conseguir entrar, da erro direito no login misericórdia",2
O aplicativo trava absurdamente. Não carrega as opções de lanche.,2
"Muitos problemas, pois o app aparece sempre a mensagem ""ooops, aconteceu algo inesperado"". Dessa forma não é possível pegar cupom ou pagar algum pedido.",2
"Tem dias que o aplicativo deslogou sozinho da minha conta, e não consigo de forma alguma ligar novamente, já tentei por SMS, faço tudo direitinho, coloco o código, dígito meu CPF e depois disso volta novamente para a tela inicial, e por email acontece exatamente a mesma coisa. Já tentei diversas vezes e não tem jeito.",2
"O Bk em si tá deixando muito a desejar ! Gastamos bastante na compra e o lanche veio minúsculo , quase não tinha carne , as batatas estavam com o gosto ruim. Resumindo estava horrível!! Gosto muito do bk mais nessas últimas compras foi extremamente decepcionante",2
"aplicativo Muito bom, intuitivo e dinâmica, porem contém alguns bugs, por exemplo depois da última atualização não realiza login no meu smartphone. No fim fui ao MC",2
"App lento demais, não importa o hardware. A cada atualização tem que fazer login em duas etapas. Chatice demais.",2
"Não gostei muito demorado, primeira vez que fui e não voltaria!!! Funcionários muito educados, porém acho que deveria ter mais funcionários para agilizar entrega. Deveria também melhorar a limpeza do local .",2
Já foi bom! Péssimo muitas vezes ficar dando erro no pagamento na modalidade Cartão de Crédito. Parecem que forçam para pagarmos no PIX. Pelo menos o Clube BK é honesto.,2
"Não estou conseguindo fazer o login, quando coloco o número do telefone, o código chega direitinho, mas quando finalizo volta tudo pra pagina de login, não consigo usar ja faz muito tempo, uma pena 😢",2
"os códigos travam toda hora, tem que toda hora no caixa gerar novos códigos. reduz uns 3 reais na conta para nos deixar 3 reais mais bravos.",2
Não consigo logar no app de jeito nenhum. Só aparece que ocorreu um erro.,2
"App, bugado. Um ano tentando acessar minha conta e não consigo. Nunca recebo o código por email pra validar conta. Já reclamei diversas vezes sem sucesso.",2
"Trava todo o aparelho mesmo se não usar, quando preciso instalo e desintalo.",2
"de que adianta ter aplicativo, se não oferece delivery",2
Não sei pra que adianta esse app toda vez que tento usar os cupons os atendentes dizem que não estao aceitando.,2
Parte dos cupons está muito lenta ao deslizar! Parece que estamos lidando com um aplicativo pesadíssimo,2
"Desde que foi colocado na Cidade que moro gostei de comprar combo , mais aí agora mudou lo franqueado e nem aceita mais os cupons do aplicativo, já bastava antes que não ganhava pontos. Nunca ganhei nada. Só os descontos . Mais agora nem isso. Sempre quando eu ia podia ser qalquer dia, ficava lotado, agora quase todo mundo q ia saia sem comprar , é uma pena. Agora vai ficar mais complicado pra gente e outras pessoas",2
"Fazer login no aplicativo é uma experiência complicada e nada intuitiva, a navegabilidade para cupons é ruim, enfim, é muito ruim o app",2
"app muito lento e sempre dá erro, não sei se isso só ocorre por conta da alta circulação de pessoas em shoppings",2
"Sempre vai para pix automaticamente e depois não consigo mudar a forma de pagamento, tendo que fazer de novo todo o processo.",2
"Eu não acho justo os pontos expirar em tal mês, porque não é todo dia que eu quero ou tenho dinheiro pra ir no Buguer king. os pontos poderiam ter um prazo de pelo menos 1 ano.",2
"Na primeira compra foi ok. Mas as próximas compras tentei realizar compra usando cartão de crédito e não foi possível. Alguns códigos de cupons não funcionam (não permite compra) ou quando libera, libera lanche errado. É confuso. Não tem opção de editar forma de pagamento. Forma de entrega ou retirada não é facilmente visualizado. Enfim promete descontos interessantes, mas na hora de utilizar esses descontos no app, fica a desejar.",2
"O aplicativo tem uma mecânica ideal para o adquirir os produtos. Mas não consigo abrir a aba de cupons pois o app trava quando faço isso. Isso é frustrante e me chateia, pois gosto muito dos produtos burguer king; e assim mesmo, o uso dos cupons disponibilizados ficam inalcançáveis... Por favor, peço que solucionem esse problema com prioridade. Reconheço que não sou o único que está enfrentando isso, e quero muito poder aproveitar os benefícios e os produtos da franquia pelo app.",2
